Generation,Min Conflict,Max Conflict,Avg Conflict
883,0,0,0.000000
884,0,2,0.020000
885,0,0,0.000000
886,0,3,0.070000
887,0,3,0.050000
888,0,2,0.030000
889,0,3,0.100000
890,0,2,0.060000
891,0,2,0.030000
892,0,1,0.020000
893,0,3,0.080000
894,0,2,0.040000
895,0,3,0.140000
896,0,1,0.010000
897,0,3,0.030000
898,0,3,0.040000
899,0,2,0.030000
900,0,3,0.040000
901,0,3,0.090000
902,0,3,0.060000
903,0,3,0.040000
904,0,3,0.080000
905,0,3,0.070000
906,0,3,0.070000
907,0,2,0.090000
908,0,3,0.090000
909,0,2,0.070000
910,0,1,0.040000
911,0,1,0.010000
912,0,2,0.020000
913,0,3,0.070000
914,0,2,0.050000
915,0,3,0.100000
916,0,2,0.080000
917,0,3,0.120000
918,0,3,0.140000
919,0,2,0.120000
920,0,3,0.150000
921,0,3,0.130000
922,0,3,0.110000
923,0,3,0.070000
924,0,3,0.130000
925,0,3,0.080000
926,0,3,0.080000
927,0,1,0.060000
928,0,2,0.050000
929,0,2,0.060000
930,0,3,0.050000
931,0,2,0.040000
932,0,1,0.010000
933,0,2,0.060000
934,0,2,0.080000
935,0,3,0.070000
936,0,3,0.040000
937,0,0,0.000000
938,0,1,0.010000
939,0,3,0.090000
940,0,3,0.080000
941,0,3,0.130000
942,0,3,0.110000
943,0,3,0.130000
944,0,1,0.020000
945,0,3,0.080000
946,0,2,0.030000
947,0,3,0.040000
948,0,2,0.040000
949,0,2,0.020000
950,0,0,0.000000
951,0,3,0.040000
952,0,3,0.060000
953,0,3,0.080000
954,0,1,0.020000
955,0,2,0.030000
956,0,3,0.050000
957,0,1,0.020000
958,0,3,0.040000
959,0,2,0.050000
960,0,2,0.060000
961,0,3,0.070000
962,0,3,0.030000
963,0,0,0.000000
964,0,0,0.000000
965,0,1,0.020000
966,0,2,0.030000
967,0,2,0.030000
968,0,1,0.020000
969,0,2,0.060000
970,0,0,0.000000
971,0,1,0.010000
972,0,2,0.050000
973,0,2,0.040000
974,0,2,0.030000
975,0,0,0.000000
976,0,2,0.020000
977,0,1,0.030000
978,0,3,0.090000
979,0,1,0.020000
980,0,2,0.020000
981,0,2,0.050000
982,0,1,0.030000
983,0,2,0.020000
984,0,2,0.050000
