Generation,Min Conflict,Max Conflict,Avg Conflict
1078,191,270,234.540000
1079,201,272,233.860000
1080,202,272,232.930000
1081,204,277,232.820000
1082,204,260,232.510000
1083,204,273,231.350000
1084,187,273,232.310000
1085,187,259,231.760000
1086,202,265,231.540000
1087,201,265,230.890000
1088,201,263,230.340000
1089,202,263,229.530000
1090,201,263,228.890000
1091,204,260,228.980000
1092,200,261,227.820000
1093,192,261,227.640000
1094,181,262,227.570000
1095,200,262,227.460000
1096,199,265,228.070000
1097,199,265,228.110000
1098,191,258,225.910000
1099,191,254,225.490000
1100,198,254,225.230000
1101,200,254,224.710000
1102,200,254,225.780000
1103,194,267,224.470000
1104,191,261,223.500000
1105,191,261,224.300000
1106,194,261,223.210000
1107,194,261,223.510000
1108,196,261,223.740000
1109,185,261,222.830000
1110,188,260,222.890000
1111,188,260,221.720000
1112,188,251,222.310000
1113,186,253,220.990000
1114,189,256,221.110000
1115,187,256,221.790000
1116,187,256,221.300000
1117,185,256,220.330000
1118,187,254,220.180000
1119,194,251,219.520000
1120,184,251,218.410000
1121,191,262,218.370000
1122,193,251,218.660000
1123,192,251,218.560000
1124,189,252,218.690000
1125,181,252,217.880000
1126,189,249,219.130000
1127,187,255,219.710000
1128,190,256,218.840000
1129,190,256,218.620000
1130,189,259,219.190000
1131,184,254,218.640000
1132,186,250,218.540000
1133,186,253,218.480000
1134,171,255,217.470000
1135,180,259,217.240000
1136,180,248,217.010000
1137,180,249,215.850000
1138,180,261,216.640000
1139,178,256,216.080000
1140,178,254,216.560000
1141,180,254,215.610000
1142,182,261,215.740000
1143,169,257,215.350000
1144,169,257,214.310000
1145,169,257,214.540000
1146,169,257,215.160000
1147,183,248,215.500000
1148,182,244,215.100000
1149,182,255,214.460000
1150,182,257,214.260000
1151,177,251,213.710000
1152,177,251,213.560000
1153,186,247,212.640000
1154,174,245,212.840000
1155,186,247,212.280000
1156,186,246,212.320000
1157,182,246,210.930000
1158,182,247,210.260000
1159,174,254,210.370000
1160,171,254,209.570000
1161,170,254,208.250000
1162,169,236,207.840000
1163,169,244,208.430000
1164,169,255,208.060000
1165,169,255,206.870000
1166,169,241,206.940000
1167,168,241,205.860000
1168,166,241,205.740000
1169,170,241,206.670000
1170,157,233,206.830000
1171,168,239,207.710000
1172,168,239,207.710000
1173,168,239,207.310000
1174,172,235,206.230000
1175,172,243,206.760000
1176,172,242,206.910000
1177,176,242,207.020000
1178,179,234,206.020000
1179,183,234,206.200000
1180,183,252,205.070000
1181,175,252,205.210000
1182,171,236,205.780000
1183,171,234,205.050000
1184,173,233,204.660000
1185,169,238,205.040000
1186,172,238,203.750000
1187,172,238,203.200000
1188,169,238,202.390000
1189,172,230,202.300000
1190,172,238,202.390000
1191,172,238,201.280000
1192,171,241,201.130000
1193,167,241,201.060000
1194,167,241,200.520000
1195,168,240,200.300000
1196,171,229,199.600000
1197,172,229,198.490000
1198,164,229,198.160000
1199,164,228,197.890000
1200,174,227,198.340000
1201,165,226,197.900000
1202,165,229,197.340000
1203,165,229,196.810000
1204,167,228,196.290000
1205,159,228,195.010000
1206,159,225,194.560000
1207,166,227,193.970000
1208,153,218,192.510000
1209,153,217,191.810000
1210,153,220,191.280000
1211,153,218,191.750000
1212,153,219,190.830000
1213,153,219,189.260000
1214,153,219,188.830000
1215,156,219,188.840000
1216,144,219,188.410000
1217,144,219,188.610000
1218,144,214,188.220000
1219,144,216,186.810000
1220,146,222,186.590000
1221,156,222,186.680000
1222,156,221,186.920000
1223,159,216,186.890000
1224,159,207,185.730000
1225,159,218,185.430000
1226,155,217,184.890000
1227,156,217,183.510000
1228,156,209,183.410000
1229,156,209,182.520000
1230,150,215,183.220000
1231,151,224,182.930000
1232,151,224,183.110000
1233,151,223,183.150000
1234,151,214,183.190000
1235,151,210,182.880000
1236,151,215,182.680000
